,Date,Open,J-1,J-2,J-3,J-4,J-5,J-6
35138,2015-10-19 11:00,119.407,119.382,119.347,119.304,119.308,119.442,119.435
35139,2015-10-19 12:00,119.428,119.407,119.382,119.347,119.304,119.308,119.442
35140,2015-10-19 13:00,119.407,119.428,119.407,119.382,119.347,119.304,119.308
35141,2015-10-19 14:00,119.267,119.407,119.428,119.407,119.382,119.347,119.304
35142,2015-10-19 15:00,119.458,119.267,119.407,119.428,119.407,119.382,119.347
35143,2015-10-19 16:00,119.487,119.458,119.267,119.407,119.428,119.407,119.382
35144,2015-10-19 17:00,119.518,119.487,119.458,119.267,119.407,119.428,119.407
35145,2015-10-19 18:00,119.464,119.518,119.487,119.458,119.267,119.407,119.428
35146,2015-10-19 19:00,119.417,119.464,119.518,119.487,119.458,119.267,119.407
35147,2015-10-19 20:00,119.458,119.417,119.464,119.518,119.487,119.458,119.267
35148,2015-10-19 21:00,119.55,119.458,119.417,119.464,119.518,119.487,119.458
35149,2015-10-19 22:00,119.53,119.55,119.458,119.417,119.464,119.518,119.487
35150,2015-10-19 23:00,119.472,119.53,119.55,119.458,119.417,119.464,119.518
35151,2015-10-20 00:00,119.508,119.472,119.53,119.55,119.458,119.417,119.464
35152,2015-10-20 01:00,119.515,119.508,119.472,119.53,119.55,119.458,119.417
35153,2015-10-20 02:00,119.503,119.515,119.508,119.472,119.53,119.55,119.458
35154,2015-10-20 03:00,119.537,119.503,119.515,119.508,119.472,119.53,119.55
35155,2015-10-20 04:00,119.5,119.537,119.503,119.515,119.508,119.472,119.53
35156,2015-10-20 05:00,119.485,119.5,119.537,119.503,119.515,119.508,119.472
35157,2015-10-20 06:00,119.505,119.485,119.5,119.537,119.503,119.515,119.508
35158,2015-10-20 07:00,119.449,119.505,119.485,119.5,119.537,119.503,119.515
35159,2015-10-20 08:00,119.494,119.449,119.505,119.485,119.5,119.537,119.503
35160,2015-10-20 09:00,119.655,119.494,119.449,119.505,119.485,119.5,119.537
35161,2015-10-20 10:00,119.511,119.655,119.494,119.449,119.505,119.485,119.5
35162,2015-10-20 11:00,119.528,119.511,119.655,119.494,119.449,119.505,119.485
35163,2015-10-20 12:00,119.646,119.528,119.511,119.655,119.494,119.449,119.505
35164,2015-10-20 13:00,119.629,119.646,119.528,119.511,119.655,119.494,119.449
35165,2015-10-20 14:00,119.733,119.629,119.646,119.528,119.511,119.655,119.494
35166,2015-10-20 15:00,119.796,119.733,119.629,119.646,119.528,119.511,119.655
35167,2015-10-20 16:00,119.928,119.796,119.733,119.629,119.646,119.528,119.511
35168,2015-10-20 17:00,119.795,119.928,119.796,119.733,119.629,119.646,119.528
35169,2015-10-20 18:00,119.848,119.795,119.928,119.796,119.733,119.629,119.646
35170,2015-10-20 19:00,119.903,119.848,119.795,119.928,119.796,119.733,119.629
35171,2015-10-20 20:00,119.912,119.903,119.848,119.795,119.928,119.796,119.733
35172,2015-10-20 21:00,119.892,119.912,119.903,119.848,119.795,119.928,119.796
35173,2015-10-20 22:00,119.844,119.892,119.912,119.903,119.848,119.795,119.928
35174,2015-10-20 23:00,119.873,119.844,119.892,119.912,119.903,119.848,119.795
35175,2015-10-21 00:00,119.807,119.873,119.844,119.892,119.912,119.903,119.848
35176,2015-10-21 01:00,119.798,119.807,119.873,119.844,119.892,119.912,119.903
35177,2015-10-21 02:00,119.904,119.798,119.807,119.873,119.844,119.892,119.912
35178,2015-10-21 03:00,119.933,119.904,119.798,119.807,119.873,119.844,119.892
35179,2015-10-21 04:00,119.887,119.933,119.904,119.798,119.807,119.873,119.844
35180,2015-10-21 05:00,119.905,119.887,119.933,119.904,119.798,119.807,119.873
35181,2015-10-21 06:00,119.967,119.905,119.887,119.933,119.904,119.798,119.807
35182,2015-10-21 07:00,119.976,119.967,119.905,119.887,119.933,119.904,119.798
35183,2015-10-21 08:00,119.852,119.976,119.967,119.905,119.887,119.933,119.904
35184,2015-10-21 09:00,119.875,119.852,119.976,119.967,119.905,119.887,119.933
35185,2015-10-21 10:00,120.002,119.875,119.852,119.976,119.967,119.905,119.887
35186,2015-10-21 11:00,119.976,120.002,119.875,119.852,119.976,119.967,119.905
35187,2015-10-21 12:00,120.006,119.976,120.002,119.875,119.852,119.976,119.967
35188,2015-10-21 13:00,120.029,120.006,119.976,120.002,119.875,119.852,119.976
35189,2015-10-21 14:00,120.021,120.029,120.006,119.976,120.002,119.875,119.852
35190,2015-10-21 15:00,120.043,120.021,120.029,120.006,119.976,120.002,119.875
35191,2015-10-21 16:00,119.931,120.043,120.021,120.029,120.006,119.976,120.002
35192,2015-10-21 17:00,119.916,119.931,120.043,120.021,120.029,120.006,119.976
35193,2015-10-21 18:00,119.965,119.916,119.931,120.043,120.021,120.029,120.006
35194,2015-10-21 19:00,119.862,119.965,119.916,119.931,120.043,120.021,120.029
35195,2015-10-21 20:00,119.952,119.862,119.965,119.916,119.931,120.043,120.021
35196,2015-10-21 21:00,119.914,119.952,119.862,119.965,119.916,119.931,120.043
35197,2015-10-21 22:00,119.956,119.914,119.952,119.862,119.965,119.916,119.931
35198,2015-10-21 23:00,119.94,119.956,119.914,119.952,119.862,119.965,119.916
35199,2015-10-22 00:00,119.904,119.94,119.956,119.914,119.952,119.862,119.965
35200,2015-10-22 01:00,119.863,119.904,119.94,119.956,119.914,119.952,119.862
35201,2015-10-22 02:00,119.868,119.863,119.904,119.94,119.956,119.914,119.952
35202,2015-10-22 03:00,119.873,119.868,119.863,119.904,119.94,119.956,119.914
35203,2015-10-22 04:00,119.881,119.873,119.868,119.863,119.904,119.94,119.956
35204,2015-10-22 05:00,119.779,119.881,119.873,119.868,119.863,119.904,119.94
35205,2015-10-22 06:00,119.682,119.779,119.881,119.873,119.868,119.863,119.904
35206,2015-10-22 07:00,119.71,119.682,119.779,119.881,119.873,119.868,119.863
35207,2015-10-22 08:00,119.744,119.71,119.682,119.779,119.881,119.873,119.868
35208,2015-10-22 09:00,119.694,119.744,119.71,119.682,119.779,119.881,119.873
35209,2015-10-22 10:00,119.739,119.694,119.744,119.71,119.682,119.779,119.881
35210,2015-10-22 11:00,119.743,119.739,119.694,119.744,119.71,119.682,119.779
35211,2015-10-22 12:00,119.734,119.743,119.739,119.694,119.744,119.71,119.682
35212,2015-10-22 13:00,119.782,119.734,119.743,119.739,119.694,119.744,119.71
35213,2015-10-22 14:00,120.137,119.782,119.734,119.743,119.739,119.694,119.744
35214,2015-10-22 15:00,120.438,120.137,119.782,119.734,119.743,119.739,119.694
35215,2015-10-22 16:00,120.366,120.438,120.137,119.782,119.734,119.743,119.739
35216,2015-10-22 17:00,120.492,120.366,120.438,120.137,119.782,119.734,119.743
35217,2015-10-22 18:00,120.659,120.492,120.366,120.438,120.137,119.782,119.734
35218,2015-10-22 19:00,120.608,120.659,120.492,120.366,120.438,120.137,119.782
35219,2015-10-22 20:00,120.74,120.608,120.659,120.492,120.366,120.438,120.137
35220,2015-10-22 21:00,120.686,120.74,120.608,120.659,120.492,120.366,120.438
35221,2015-10-22 22:00,120.706,120.686,120.74,120.608,120.659,120.492,120.366
35222,2015-10-22 23:00,120.699,120.706,120.686,120.74,120.608,120.659,120.492
35223,2015-10-23 00:00,120.689,120.699,120.706,120.686,120.74,120.608,120.659
35224,2015-10-23 01:00,120.891,120.689,120.699,120.706,120.686,120.74,120.608
35225,2015-10-23 02:00,120.893,120.891,120.689,120.699,120.706,120.686,120.74
35226,2015-10-23 03:00,120.714,120.893,120.891,120.689,120.699,120.706,120.686
35227,2015-10-23 04:00,120.703,120.714,120.893,120.891,120.689,120.699,120.706
35228,2015-10-23 05:00,120.683,120.703,120.714,120.893,120.891,120.689,120.699
35229,2015-10-23 06:00,120.663,120.683,120.703,120.714,120.893,120.891,120.689
35230,2015-10-23 07:00,120.619,120.663,120.683,120.703,120.714,120.893,120.891
35231,2015-10-23 08:00,120.711,120.619,120.663,120.683,120.703,120.714,120.893
35232,2015-10-23 09:00,120.348,120.711,120.619,120.663,120.683,120.703,120.714
35233,2015-10-23 10:00,120.365,120.348,120.711,120.619,120.663,120.683,120.703
35234,2015-10-23 11:00,120.497,120.365,120.348,120.711,120.619,120.663,120.683
35235,2015-10-23 12:00,120.473,120.497,120.365,120.348,120.711,120.619,120.663
35236,2015-10-23 13:00,120.7,120.473,120.497,120.365,120.348,120.711,120.619
35237,2015-10-23 14:00,120.996,120.7,120.473,120.497,120.365,120.348,120.711
35238,2015-10-23 15:00,121.15,120.996,120.7,120.473,120.497,120.365,120.348
35239,2015-10-23 16:00,121.129,121.15,120.996,120.7,120.473,120.497,120.365
35240,2015-10-23 17:00,121.201,121.129,121.15,120.996,120.7,120.473,120.497
35241,2015-10-23 18:00,121.27,121.201,121.129,121.15,120.996,120.7,120.473
35242,2015-10-23 19:00,121.431,121.27,121.201,121.129,121.15,120.996,120.7
35243,2015-10-25 23:00,121.398,121.431,121.27,121.201,121.129,121.15,120.996
35244,2015-10-26 00:00,121.391,121.398,121.431,121.27,121.201,121.129,121.15
35245,2015-10-26 01:00,121.322,121.391,121.398,121.431,121.27,121.201,121.129
35246,2015-10-26 02:00,121.169,121.322,121.391,121.398,121.431,121.27,121.201
35247,2015-10-26 03:00,121.176,121.169,121.322,121.391,121.398,121.431,121.27
35248,2015-10-26 04:00,121.162,121.176,121.169,121.322,121.391,121.398,121.431
35249,2015-10-26 05:00,121.108,121.162,121.176,121.169,121.322,121.391,121.398
35250,2015-10-26 06:00,121.102,121.108,121.162,121.176,121.169,121.322,121.391
35251,2015-10-26 07:00,121.098,121.102,121.108,121.162,121.176,121.169,121.322
35252,2015-10-26 08:00,121.125,121.098,121.102,121.108,121.162,121.176,121.169
35253,2015-10-26 09:00,120.96,121.125,121.098,121.102,121.108,121.162,121.176
35254,2015-10-26 10:00,120.926,120.96,121.125,121.098,121.102,121.108,121.162
35255,2015-10-26 11:00,121.098,120.926,120.96,121.125,121.098,121.102,121.108
35256,2015-10-26 12:00,121.067,121.098,120.926,120.96,121.125,121.098,121.102
35257,2015-10-26 13:00,121.031,121.067,121.098,120.926,120.96,121.125,121.098
35258,2015-10-26 14:00,121.012,121.031,121.067,121.098,120.926,120.96,121.125
35259,2015-10-26 15:00,120.823,121.012,121.031,121.067,121.098,120.926,120.96
35260,2015-10-26 16:00,120.959,120.823,121.012,121.031,121.067,121.098,120.926
35261,2015-10-26 17:00,120.876,120.959,120.823,121.012,121.031,121.067,121.098
35262,2015-10-26 18:00,120.966,120.876,120.959,120.823,121.012,121.031,121.067
35263,2015-10-26 19:00,120.993,120.966,120.876,120.959,120.823,121.012,121.031
35264,2015-10-26 20:00,121.054,120.993,120.966,120.876,120.959,120.823,121.012
35265,2015-10-26 21:00,121.008,121.054,120.993,120.966,120.876,120.959,120.823
35266,2015-10-26 22:00,121.108,121.008,121.054,120.993,120.966,120.876,120.959
35267,2015-10-26 23:00,121.005,121.108,121.008,121.054,120.993,120.966,120.876
35268,2015-10-27 00:00,121.037,121.005,121.108,121.008,121.054,120.993,120.966
35269,2015-10-27 01:00,120.971,121.037,121.005,121.108,121.008,121.054,120.993
35270,2015-10-27 02:00,120.75,120.971,121.037,121.005,121.108,121.008,121.054
35271,2015-10-27 03:00,120.791,120.75,120.971,121.037,121.005,121.108,121.008
35272,2015-10-27 04:00,120.53,120.791,120.75,120.971,121.037,121.005,121.108
35273,2015-10-27 05:00,120.573,120.53,120.791,120.75,120.971,121.037,121.005
35274,2015-10-27 06:00,120.565,120.573,120.53,120.791,120.75,120.971,121.037
35275,2015-10-27 07:00,120.617,120.565,120.573,120.53,120.791,120.75,120.971
35276,2015-10-27 08:00,120.676,120.617,120.565,120.573,120.53,120.791,120.75
35277,2015-10-27 09:00,120.481,120.676,120.617,120.565,120.573,120.53,120.791
35278,2015-10-27 10:00,120.468,120.481,120.676,120.617,120.565,120.573,120.53
35279,2015-10-27 11:00,120.475,120.468,120.481,120.676,120.617,120.565,120.573
35280,2015-10-27 12:00,120.424,120.475,120.468,120.481,120.676,120.617,120.565
35281,2015-10-27 13:00,120.356,120.424,120.475,120.468,120.481,120.676,120.617
35282,2015-10-27 14:00,120.428,120.356,120.424,120.475,120.468,120.481,120.676
35283,2015-10-27 15:00,120.399,120.428,120.356,120.424,120.475,120.468,120.481
35284,2015-10-27 16:00,120.372,120.399,120.428,120.356,120.424,120.475,120.468
35285,2015-10-27 17:00,120.275,120.372,120.399,120.428,120.356,120.424,120.475
35286,2015-10-27 18:00,120.36,120.275,120.372,120.399,120.428,120.356,120.424
35287,2015-10-27 19:00,120.378,120.36,120.275,120.372,120.399,120.428,120.356
35288,2015-10-27 20:00,120.318,120.378,120.36,120.275,120.372,120.399,120.428
35289,2015-10-27 21:00,120.41,120.318,120.378,120.36,120.275,120.372,120.399
35290,2015-10-27 22:00,120.46,120.41,120.318,120.378,120.36,120.275,120.372
35291,2015-10-27 23:00,120.395,120.46,120.41,120.318,120.378,120.36,120.275
35292,2015-10-28 00:00,120.445,120.395,120.46,120.41,120.318,120.378,120.36
35293,2015-10-28 01:00,120.485,120.445,120.395,120.46,120.41,120.318,120.378
35294,2015-10-28 02:00,120.343,120.485,120.445,120.395,120.46,120.41,120.318
35295,2015-10-28 03:00,120.463,120.343,120.485,120.445,120.395,120.46,120.41
35296,2015-10-28 04:00,120.42,120.463,120.343,120.485,120.445,120.395,120.46
35297,2015-10-28 05:00,120.348,120.42,120.463,120.343,120.485,120.445,120.395
35298,2015-10-28 06:00,120.406,120.348,120.42,120.463,120.343,120.485,120.445
35299,2015-10-28 07:00,120.399,120.406,120.348,120.42,120.463,120.343,120.485
35300,2015-10-28 08:00,120.449,120.399,120.406,120.348,120.42,120.463,120.343
35301,2015-10-28 09:00,120.442,120.449,120.399,120.406,120.348,120.42,120.463
35302,2015-10-28 10:00,120.386,120.442,120.449,120.399,120.406,120.348,120.42
35303,2015-10-28 11:00,120.383,120.386,120.442,120.449,120.399,120.406,120.348
35304,2015-10-28 12:00,120.309,120.383,120.386,120.442,120.449,120.399,120.406
35305,2015-10-28 13:00,120.408,120.309,120.383,120.386,120.442,120.449,120.399
35306,2015-10-28 14:00,120.306,120.408,120.309,120.383,120.386,120.442,120.449
35307,2015-10-28 15:00,120.404,120.306,120.408,120.309,120.383,120.386,120.442
35308,2015-10-28 16:00,120.43,120.404,120.306,120.408,120.309,120.383,120.386
35309,2015-10-28 17:00,120.575,120.43,120.404,120.306,120.408,120.309,120.383
35310,2015-10-28 18:00,120.574,120.575,120.43,120.404,120.306,120.408,120.309
35311,2015-10-28 19:00,120.542,120.574,120.575,120.43,120.404,120.306,120.408
35312,2015-10-28 20:00,121.259,120.542,120.574,120.575,120.43,120.404,120.306
35313,2015-10-28 21:00,121.164,121.259,120.542,120.574,120.575,120.43,120.404
35314,2015-10-28 22:00,121.102,121.164,121.259,120.542,120.574,120.575,120.43
35315,2015-10-28 23:00,121.113,121.102,121.164,121.259,120.542,120.574,120.575
35316,2015-10-29 00:00,121.091,121.113,121.102,121.164,121.259,120.542,120.574
35317,2015-10-29 01:00,120.884,121.091,121.113,121.102,121.164,121.259,120.542
35318,2015-10-29 02:00,120.722,120.884,121.091,121.113,121.102,121.164,121.259
35319,2015-10-29 03:00,120.714,120.722,120.884,121.091,121.113,121.102,121.164
35320,2015-10-29 04:00,120.73,120.714,120.722,120.884,121.091,121.113,121.102
35321,2015-10-29 05:00,120.657,120.73,120.714,120.722,120.884,121.091,121.113
35322,2015-10-29 06:00,120.72,120.657,120.73,120.714,120.722,120.884,121.091
35323,2015-10-29 07:00,120.791,120.72,120.657,120.73,120.714,120.722,120.884
35324,2015-10-29 08:00,120.796,120.791,120.72,120.657,120.73,120.714,120.722
35325,2015-10-29 09:00,120.789,120.796,120.791,120.72,120.657,120.73,120.714
35326,2015-10-29 10:00,120.721,120.789,120.796,120.791,120.72,120.657,120.73
35327,2015-10-29 11:00,120.766,120.721,120.789,120.796,120.791,120.72,120.657
35328,2015-10-29 12:00,120.831,120.766,120.721,120.789,120.796,120.791,120.72
35329,2015-10-29 13:00,120.937,120.831,120.766,120.721,120.789,120.796,120.791
35330,2015-10-29 14:00,120.957,120.937,120.831,120.766,120.721,120.789,120.796
35331,2015-10-29 15:00,121.05,120.957,120.937,120.831,120.766,120.721,120.789
35332,2015-10-29 16:00,121.013,121.05,120.957,120.937,120.831,120.766,120.721
35333,2015-10-29 17:00,121.153,121.013,121.05,120.957,120.937,120.831,120.766
35334,2015-10-29 18:00,121.1,121.153,121.013,121.05,120.957,120.937,120.831
35335,2015-10-29 19:00,121.098,121.1,121.153,121.013,121.05,120.957,120.937
35336,2015-10-29 20:00,121.119,121.098,121.1,121.153,121.013,121.05,120.957
35337,2015-10-29 21:00,121.115,121.119,121.098,121.1,121.153,121.013,121.05
35338,2015-10-29 22:00,121.138,121.115,121.119,121.098,121.1,121.153,121.013
35339,2015-10-29 23:00,121.059,121.138,121.115,121.119,121.098,121.1,121.153
35340,2015-10-30 00:00,120.957,121.059,121.138,121.115,121.119,121.098,121.1
35341,2015-10-30 01:00,121.039,120.957,121.059,121.138,121.115,121.119,121.098
35342,2015-10-30 02:00,120.902,121.039,120.957,121.059,121.138,121.115,121.119
35343,2015-10-30 03:00,120.951,120.902,121.039,120.957,121.059,121.138,121.115
35344,2015-10-30 04:00,120.889,120.951,120.902,121.039,120.957,121.059,121.138
35345,2015-10-30 05:00,120.839,120.889,120.951,120.902,121.039,120.957,121.059
35346,2015-10-30 06:00,121.319,120.839,120.889,120.951,120.902,121.039,120.957
35347,2015-10-30 07:00,121.155,121.319,120.839,120.889,120.951,120.902,121.039
35348,2015-10-30 08:00,120.718,121.155,121.319,120.839,120.889,120.951,120.902
35349,2015-10-30 09:00,120.752,120.718,121.155,121.319,120.839,120.889,120.951
35350,2015-10-30 10:00,120.677,120.752,120.718,121.155,121.319,120.839,120.889
35351,2015-10-30 11:00,120.469,120.677,120.752,120.718,121.155,121.319,120.839
35352,2015-10-30 12:00,120.406,120.469,120.677,120.752,120.718,121.155,121.319
35353,2015-10-30 13:00,120.47,120.406,120.469,120.677,120.752,120.718,121.155
35354,2015-10-30 14:00,120.694,120.47,120.406,120.469,120.677,120.752,120.718
35355,2015-10-30 15:00,120.544,120.694,120.47,120.406,120.469,120.677,120.752
35356,2015-10-30 16:00,120.501,120.544,120.694,120.47,120.406,120.469,120.677
35357,2015-10-30 17:00,120.722,120.501,120.544,120.694,120.47,120.406,120.469
35358,2015-10-30 18:00,120.729,120.722,120.501,120.544,120.694,120.47,120.406
35359,2015-10-30 19:00,120.701,120.729,120.722,120.501,120.544,120.694,120.47
35360,2015-11-01 23:00,120.692,120.701,120.729,120.722,120.501,120.544,120.694
35361,2015-11-02 00:00,120.483,120.692,120.701,120.729,120.722,120.501,120.544
35362,2015-11-02 01:00,120.508,120.483,120.692,120.701,120.729,120.722,120.501
35363,2015-11-02 02:00,120.503,120.508,120.483,120.692,120.701,120.729,120.722
35364,2015-11-02 03:00,120.444,120.503,120.508,120.483,120.692,120.701,120.729
35365,2015-11-02 04:00,120.4,120.444,120.503,120.508,120.483,120.692,120.701
35366,2015-11-02 05:00,120.295,120.4,120.444,120.503,120.508,120.483,120.692
35367,2015-11-02 06:00,120.349,120.295,120.4,120.444,120.503,120.508,120.483
35368,2015-11-02 07:00,120.339,120.349,120.295,120.4,120.444,120.503,120.508
35369,2015-11-02 08:00,120.445,120.339,120.349,120.295,120.4,120.444,120.503
35370,2015-11-02 09:00,120.455,120.445,120.339,120.349,120.295,120.4,120.444
35371,2015-11-02 10:00,120.678,120.455,120.445,120.339,120.349,120.295,120.4
35372,2015-11-02 11:00,120.669,120.678,120.455,120.445,120.339,120.349,120.295
35373,2015-11-02 12:00,120.569,120.669,120.678,120.455,120.445,120.339,120.349
35374,2015-11-02 13:00,120.647,120.569,120.669,120.678,120.455,120.445,120.339
35375,2015-11-02 14:00,120.583,120.647,120.569,120.669,120.678,120.455,120.445
35376,2015-11-02 15:00,120.513,120.583,120.647,120.569,120.669,120.678,120.455
35377,2015-11-02 16:00,120.561,120.513,120.583,120.647,120.569,120.669,120.678
35378,2015-11-02 17:00,120.654,120.561,120.513,120.583,120.647,120.569,120.669
35379,2015-11-02 18:00,120.709,120.654,120.561,120.513,120.583,120.647,120.569
35380,2015-11-02 19:00,120.722,120.709,120.654,120.561,120.513,120.583,120.647
35381,2015-11-02 20:00,120.716,120.722,120.709,120.654,120.561,120.513,120.583
